,Building Semtex OFFICE (kWh)
2028,-0.08433129525993621
2029,0.22208147341947182
2030,-0.2996561770051507
2031,0.17902688648855403
2032,0.21130498834943978
2033,-0.4264986916776259
2034,-0.13918503249331948
2035,0.40079999712344616
2036,0.27159915592418926
2037,-0.18864479733955974
2038,-0.5049092693138775
2039,0.3153476717648154
2040,0.09154779226249232
2041,0.11969118866140604
2042,-0.5058455298382221
2043,0.44156272738180746
2044,0.010273772352661581
2045,-0.09393720060447208
2046,-0.0452949971683978
2047,-0.28698041274699904
2048,0.14200179833553506
2049,0.6336908920259603
2050,-0.12987387572897902
2051,-0.9144982030296411
2052,0.36263239583518825
2053,0.3592181684277307
2054,0.3538822259025842
2055,-0.7120116754377683
2056,-0.03706006229171166
2057,0.00015046789215489298
2058,0.803330051451475
2059,-0.8446242401312283
2060,0.2627910372656572
2061,0.2127905520965676
2062,-0.4268390816713534
2063,0.41664794274648287
2064,-0.41898714420386796
2065,0.5845920586735929
2066,-0.5157193311817281
2067,-0.09936650210681108
2068,0.6758579795361932
2069,-0.6348876589392702
2070,0.32290693754165645
2071,-0.18987665710591628
2072,0.1744788733740421
2073,-0.1421264248209333
2074,0.12225186595997073
2075,-0.1293516234212646
2076,0.1383026257101463
2077,-0.2369721448995179
2078,0.40947560149101037
2079,-0.037144269070246594
2080,-0.6760240349110767
2081,0.21423094658052833
2082,0.49103637233789144
2083,0.24831320287469083
2084,-0.6600176012954009
2085,-0.11501785697536349
2086,0.49231950976533767
2087,-0.3568234525885998
2088,0.31760079810484143
2089,-0.13279450287982186
2090,-0.25228164783259643
2091,0.41833706752181143
2092,-0.2923391723007924
2093,0.12189473817743135
2094,0.01809119645574242
2095,-0.13375237555024455
2096,0.10792871855583286
2097,0.12775836658015294
2098,-0.32997689205883773
2099,0.26176267438940926
2100,-0.011794904241511972
2101,-0.2754215981180259
2102,0.5454015548176869
2103,-0.74764275447966
2104,0.7641798225923964
2105,-0.5293534636697679
2106,0.2556738948954269
2107,-0.2037570429819766
2108,0.3219170384912111
2109,-0.18505977184294764
2110,-0.4319525973793361
2111,0.8495271878295654
2112,-0.46460553924701387
2113,-0.12674471877349092
2114,0.24935418952934896
2115,-0.0910309612398521
2116,-0.03806830402972139
2117,0.19173205358105605
2118,-0.4461972956130964
2119,0.5945729519695249
2120,-0.4501407452718169
2121,0.20295051705980427
2122,-0.07743573983090357
2123,0.053870925174614115
2124,-0.07380101525709648
2125,0.17351327883677214
2126,-0.5633370516743312
2127,0.8778439870190553
2128,-0.27168281992296883
2129,-0.22477225211672547
2130,-0.38860883952482084
2131,0.43962288789012405
2132,0.37079748778679544
2133,-0.4419741316909054
2134,-0.030622876364976293
2135,0.1405167415937818
2136,0.06649823751904904
2137,-0.3263870358883807
2138,0.45145896705694
2139,-0.33632646739405203
2140,0.11919755327383541
2141,0.0957412923731269
2142,-0.3478896856624871
2143,0.48309299295642916
2144,-0.3073300246859674
2145,-0.13743901878552833
2146,0.6385001183152177
2147,-0.5557608056342289
2148,-0.03666076474334545
2149,-0.11653400424310689
2150,0.36091258474938925
2151,0.37912894964554056
2152,-0.46843496214324887
2153,-0.3845119993682964
2154,0.4934338045682871
2155,-0.013654215313774642
2156,-0.15647206565655836
2157,0.08976583980073016
2158,-0.04658919940787598
2159,0.07528191520462713
2160,-0.24902768708366452
2161,0.5970609549580779
2162,-0.808012539591509
2163,0.6147308621059508
2164,-0.2803460243597655
2165,0.12373074209558155
2166,-0.15841282498687548
2167,0.27961765927940263
2168,-0.1975357352288043
2169,0.12756724346125736
2170,-0.43732825780733364
2171,-0.08716252863077756
2172,0.8799527822849775
2173,0.15590602623395
2174,-0.7627072226592304
2175,-0.19046249894765666
2176,0.3127718856461783
2177,-0.12287238060021366
2178,0.18273639059066937
2179,0.2153194732877033
2180,-0.35704351527466116
2181,-0.0077967049908558295
2182,0.4149485512716069
2183,-0.5875644087704686
2184,0.38498821600025224
2185,-0.0317783831342453
2186,-0.20637780892603175
2187,0.2737351179349261
2188,-0.19053050095880764
2189,0.06369850206046124
2190,0.0047088703854853975
2191,-0.024833592104414492
2192,0.03708211442346965
2193,-0.07496631675278209
2194,0.22122826238265958
2195,-0.5008542783532448
2196,0.6618322572461395
2197,-0.502038254908566
2198,0.29244743296489517
2199,-0.17635681279620385
2200,-0.15600536294430256
2201,0.3988738448544993
2202,0.08188448120566605
2203,-0.5960918898913121
2204,0.2249378691389481
2205,0.398037260646138
2206,-0.4505603274989092
2207,0.18648949991584018
2208,-0.026898917087816443
2209,-0.0180391924336476
2210,0.04013208583693029
2211,-0.11181653134980962
2212,0.398930452907603
2213,-0.5327940344903652
2214,-0.157556001010839
2215,0.6099702906659203
2216,-0.1338045202379199
2217,0.29753020549978615
2218,-0.6909890103033085
2219,-0.0398221154475209
2220,0.45919682486236013
2221,0.3342337454215105
2222,-0.9312158526294425
2223,0.48766179723174474
2224,0.27906468303766374
2225,-0.5665905865194141
2226,0.32169152323946903
2227,-0.01499636971955809
2228,0.1269626233914174
2229,-0.4703008398977211
2230,0.5893989729106721
2231,-0.47170483652823236
2232,0.2687552351028657
2233,-0.08112881143980388
2234,-0.03661588263518212
2235,0.1741536686109697
2236,-0.3986512013386232
2237,0.5266174967298376
2238,-0.40923746513488624
2239,0.2946028055489336
2240,-0.4292518466990778
2241,0.6586436328674274
2242,-0.7567158121362141
2243,0.6107682501446341
2244,-0.07394168434714388
2245,-0.6957804433676706
2246,0.8647230946248143
2247,-0.02113605582033884
2248,-0.6184082077638529
2249,0.021037782564587104
2250,0.7178524998563951
2251,-0.4304171643437229
2252,-0.21282385071610754
2253,0.3482853643053847
2254,-0.17472060448926996
2255,0.062358493510284774
2256,-0.016194473763988526
2257,-0.06300350528751153
2258,0.334937817265498
2259,-0.7370441904309963
2260,0.6647187557105809
2261,0.02694200564482685
2262,-0.5662547528224451
2263,0.5724422651422714
2264,-0.3468767675169424
2265,0.14051701987837717
2266,-0.014869099166272548
2267,-0.08917206310495018
2268,0.2254970701726684
2269,-0.2996403884101113
2270,0.22660462954608107
2271,-0.10319784186139103
2272,0.037508848578681864
2273,-0.015606256387226125
2274,0.006012006126564273
2275,-0.012373982792077243
2276,0.03857153149200698
2277,-0.06010846182963725
2278,0.05491990766159205
2279,-0.04280986358715211
2280,0.054408754804200044
2281,-0.10401577316980593
2282,0.2277836499227277
2283,-0.4443546222036616
2284,0.6512786117733711
2285,-0.7443660765035673
2286,0.7371521476605594
2287,-0.6750061991501219
2288,0.617527286272125
2289,-0.6007671282602303
2290,0.5440033297128934
2291,-0.392730413362937
2292,0.32169041692141676
2293,-0.3125292103442767
2294,-0.03805465124775509
2295,0.3509998473670528
2296,0.1951145767641833
2297,-0.872083981480543
2298,0.6056154154557518
2299,-0.0649298117287298
2300,0.1331377079184204
2301,-0.41057425299617734
2302,0.35454373449680077
2303,-0.1264878641096523
2304,-0.03200609359059925
2305,0.24606043882078765
2306,-0.5938661209115743
2307,0.6160249598377519
2308,0.03171510848265413
2309,-0.6988326060561789
2310,0.7234602491423558
2311,-0.40179112182970655
2312,0.17606020580312887
2313,-0.08722304075605791
2314,0.07031051369035168
2315,-0.07250124753215559
2316,0.01696601060782399
2317,0.1394537940939351
2318,-0.3406664154485206
2319,0.5073795952201365
2320,-0.5187090826458061
2321,0.28006342265199535
2322,-0.01698282207710733
2323,-0.0005277500237639288
2324,-0.09921156840849044
2325,0.106484419428714
2326,-0.05272567014930729
2327,0.0207007822466565
2328,-0.021961838648760335
2329,0.07577921691887113
2330,-0.1865183963148631
2331,0.252332278349261
2332,-0.18964078078653657
2333,0.08046930860751189
2334,-0.023638634233826394
2335,0.0201288639102728
2336,-0.1467953423086037
2337,0.4724307076270442
2338,-0.5618831635181891
2339,0.023982068717163685
2340,0.4044075289108626
2341,0.006422742105929302
2342,-0.5298402809146623
2343,0.3655120131267573
2344,0.05413762740429462
2345,-0.1450091778168634
2346,-0.004541102510536632
2347,0.15936505530241618
2348,-0.27035852691064655
2349,0.3248750361557047
2350,-0.3037285388408968
2351,0.224934991654397
2352,-0.1210548525669104
2353,0.037793720697909094
2354,-0.015959368827644482
2355,0.080100758845699
2356,-0.22535655224429973
2357,0.3348360492105016
2358,-0.3399462794704
2359,0.49244426016961995
2360,-0.8679350653770506
2361,0.5019252487475363
2362,0.32248433298307333
2363,0.16192215095144746
2364,-0.3605440651610792
2365,-0.6054377660271335
2366,0.466717597680649
2367,-0.1446014247103662
2368,0.10934719864275522
2369,0.3943674296452393
2370,-0.024471287282107568
2371,-0.41209950771848014
2372,-0.020174183748109087
2373,0.0527421465247393
2374,0.3166954163418705
2375,-0.3569289696505038
2376,0.2260181802947301
2377,-0.2135942201105152
2378,0.2403164258296151
2379,-0.18008890473489814
2380,0.08835674124298976
2381,-0.03908334200626484
2382,0.009411326684357846
2383,0.06256864028763687
2384,-0.20210111839690725
2385,0.34995710329860685
2386,-0.44079747989406215
2387,0.46563873985175164
2388,-0.3977268457386245
2389,0.0774080173486027
2390,0.5275212483825662
2391,-0.80131521185222
2392,0.5571709982350619
2393,-0.6051250775232084
2394,0.5859819128653605
2395,0.05774989843317968
2396,-0.14256319178735488
2397,-0.46398734283540755
2398,0.5692958039635929
2399,-0.22691335772572074
2400,0.029619405090262063
2401,-0.007185553203200357
2402,0.00794019471193863
2403,0.07024119555473973
2404,-0.35963118012463724
2405,0.5927119110622563
2406,-0.18017097569557095
2407,-0.19598806765591448
2408,-0.30803586191699495
2409,0.6603891444229397
2410,-0.3212901364785026
2411,0.2572268445596855
2412,-0.5710399540256432
2413,0.5669294262023712
2414,-0.25702563468756523
2415,0.008507849634266762
2416,0.15641072830699798
2417,-0.2841287711558671
2418,0.36215197967552903
2419,-0.42783471580965937
2420,0.4388125069415949
2421,-0.27350772222670905
2422,-0.020396773470576335
2423,0.07980260936847117
2424,0.2777821877068085
2425,-0.4995371096474628
2426,0.1306478104229285
2427,0.24481217969183078
2428,-0.0017623797495893712
2429,-0.6254063757256745
2430,0.9422947739599401
2431,-0.30378653385277943
2432,-0.5276917337700553
2433,0.0793092817403327
2434,0.7199725780111699
2435,-0.21684194842261562
2436,-0.7138371181651877
2437,0.7939295484207847
2438,-0.46262333719408133
2439,0.40655421810432557
2440,-0.5800662019772318
2441,0.7503318032702246
2442,-0.6700666680078928
2443,0.2469256096290291
2444,-0.02585775413814062
2445,0.41700026003720403
2446,-0.646253188535967
2447,0.011366209634960711
2448,0.7099772201293462
2449,-0.6665007173101856
2450,0.23367020273314054
2451,0.007259667092036182
2452,-0.03185806873689501
2453,-0.015009843157081093
2454,0.05847950829998538
2455,-0.01509707637913138
2456,-0.1615760680457612
2457,0.3606539000366773
2458,-0.4518322962029373
2459,0.37907759968137
2460,-0.2273181429882385
2461,0.08065156806052087
2462,0.3129631040243801
2463,-0.578330844168871
2464,0.09882241440857342
2465,0.08698745967389954
2466,0.4107764275018013
2467,-0.1346866572436376
2468,-0.7072871645641285
2469,0.773051956075502
2470,-0.2696561110021989
2471,-0.1035809032136541
2472,0.13085476336464907
2473,0.19590538867701923
2474,-0.49667964634541306
2475,0.3801864108031374
2476,-0.01757534447780884
2477,-0.20417849025372092
2478,0.1856247015500756
2479,-0.07991896461579628
2480,0.010389002599517028
2481,0.03851411264196258
2482,-0.11927776757671182
2483,0.21341250345285445
2484,-0.22061286928028423
2485,0.10554468570816056
2486,0.029955096035802597
2487,-0.02462628614640039
2488,-0.22313797551439762
2489,0.48402062141489033
2490,-0.4224151248356929
2491,0.17829015625669342
2492,-0.11426203903584664
2493,0.2749942885558756
2494,-0.3990471963660358
2495,0.3023533291351086
2496,-0.1210262808620115
2497,0.02459458402546133
2498,0.004047080444106399
2499,-0.018493587539971656
2500,0.034762830219271734
2501,-0.0765802187487914
2502,0.18246248973678192
2503,-0.4240975101919098
2504,0.4739353979633414
2505,0.17804359942158143
2506,-0.6321583270951265
2507,-0.07252275448896839
2508,0.791097944337892
2509,-0.5358821048675075
2510,-0.17298278176127369
2511,0.7047228211244594
2512,-0.5751172348436153
2513,-0.24943056485026815
2514,0.6338313558148432
2515,-0.0010389131641570515
2516,-0.45974881210313434
2517,0.22500688234051047
2518,-0.007415951856749814
2519,0.02428721940397338
2520,-0.16357204897594713
2521,0.38855996242635626
2522,-0.31228391608568984
2523,-0.27501613853356943
2524,0.45398666505461804
2525,0.10169041321988814
2526,0.06293744989531191
2527,-0.7492667279869316
2528,0.29262416475512865
2529,0.5761564133034511
2530,-0.47791015713838547
2531,-0.19596156128035958
2532,0.2544911010268187
2533,0.46858222928299753
2534,-0.3530599820948481
2535,-0.5504776583718467
2536,0.13611949526638156
2537,0.7382395896368799
2538,-0.1257380004325661
2539,-0.5421344059062054
2540,0.0070559550728077625
2541,0.3634203425666005
2542,0.06854601663728843
2543,-0.43176069000383777
2544,0.30518284595111567
2545,0.11115600379169521
2546,-0.5526710463903939
2547,0.4500249885796599
2548,0.4284682987959947
2549,-0.6674170990414012
2550,-0.16792872125628833
2551,0.04852703456536389
2552,0.4613297788123738
2553,0.3318056238672682
2554,-0.758719317887433
2555,0.28108106593078475
2556,-0.2472661764565416
2557,0.44856974652816817
2558,-0.21725885538697298
2559,-0.45411734322769526
2560,0.8588811933623717
2561,-0.40284957897796403
2562,-0.3471778118152873
2563,0.680374314179975
2564,-0.4676094163223148
2565,-0.16846732818719623
2566,0.6759815697877549
2567,-0.58408235739026
2568,0.18031471805755928
2569,0.2525453948624339
2570,-0.694403100367925
2571,0.4688983910946085
2572,0.5413920736824238
2573,-0.7563707890117186
2574,0.11450809141510732
2575,-0.10498624043165705
2576,0.25613126005342934
2577,-0.08249933606495574
2578,0.3833821481147055
2579,-0.6933090840468648
2580,0.26034217081108224
2581,0.23217512903022453
2582,-0.3602749411239401
2583,0.23545124159500652
2584,0.23181295843351002
2585,-0.22611035713964078
2586,-0.45275866276620036
2587,0.4500482361344229
2588,0.13414846426336346
2589,-0.15398813319615634
2590,-0.16275129365121188
2591,0.19539919464781264
2592,-0.012399494571869951
2593,-0.2487816468099986
2594,0.3471348145604729
2595,0.2212798856310485
2596,-0.8360971181454637
2597,0.3152531186837315
2598,0.5319452628114547
2599,-0.3639446141094851
2600,-0.21869856403485244
2601,0.36250746168531833
2602,-0.36904602667041075
2603,0.3526412270853996
2604,0.00474941561740394
2605,-0.31728568031243753
2606,0.09499407244700464
2607,0.15282045898378271
2608,0.10549751974446409
2609,-0.375480807755709
2610,0.13206674691472564
2611,0.2425837120680434
2612,-0.3011246853763918
2613,0.19927120946949373
2614,-0.1392418092052914
2615,0.09094156023760647
2616,-0.0549370791298287
2617,0.04824188170953292
2618,0.06582931753008481
2619,-0.2920191006128938
2620,0.24863532373132813
2621,0.09107589665730131
2622,-0.2090779233294242
2623,0.05516869554562476
2624,0.02631207813262293
2625,-0.008042910170331652
2626,0.009227297872456575
2627,-0.0752202727487763
2628,0.1971860526913254
2629,-0.23559737152622517
2630,0.0795402088727073
2631,0.15109087257610554
2632,-0.11857842540748997
2633,-0.2390264686823862
2634,0.15861012837511979
2635,0.4578002936957226
2636,-0.44798704478987617
2637,-0.19080538608447029
2638,0.57520206307513
2639,-0.6941186575518223
2640,0.2556876746825729
2641,0.5008379125374169
2642,-0.10293691048532239
2643,-0.24809899459405926
2644,-0.6341588484247822
2645,0.4893730193865231
2646,0.2116655052660903
2647,0.15660512588897646
2648,-0.10324219700752124
2649,-0.4353105416861389
2650,0.44624254989427925
2651,-0.34794023032047505
2652,0.15946523835794935
2653,0.24399131603452062
2654,-0.12100798091113063
2655,-0.36740616172822627
2656,0.1241163829268217
2657,0.19127516604434902
2658,0.28536931520165965
2659,-0.3322647680933404
2660,-0.08372520119736215
2661,-0.10946873118326295
2662,0.020047894876093153
2663,0.6516663859750338
2664,-0.7685777246234018
2665,0.3974445931312083
2666,-0.15295746782999942
2667,0.06287370819152827
2668,-0.025196286776054677
2669,-0.004564509671343586
2670,0.11734021577540332
2671,-0.3318050856860282
2672,0.19503910830574256
2673,0.5732156746714239
2674,-0.84465351077489
2675,0.00316942335447834
2676,0.31782158198489086
2677,0.2289210086188298
2678,-0.05179401859692945
2679,-0.3825852215156065
2680,-0.02457016276787627
2681,0.09971023190577277
2682,0.38485919598741347
2683,-0.09452003704089229
2684,-0.13272461877317632
2685,-0.2596532411079018
2686,-0.03410498101963455
2687,0.5251210845170569
2688,-0.2959713598594327
2689,-0.1669044256148844
2690,0.5642037064706749
2691,-0.5905609318714085
2692,0.21742382190367948
2693,-0.18834656469607935
2694,0.21412900417356795
2695,0.018978031440934018
2696,0.06032802003432991
2697,0.2564603087417048
2698,-0.537728420210474
2699,-0.4431876487361208
2700,0.9391331412508563
2701,-0.18876890204856167
2702,-0.19311010997390987
2703,0.006133859262240193
2704,0.12216351949566295
2705,-0.13951133022855444
2706,0.12268007792354929
2707,-0.10067624601683
2708,0.05331490431052721
2709,0.016785520581910518
2710,0.13158138630307192
2711,-0.6108333330184568
2712,0.7377738782781726
2713,0.0130905544652542
2714,-0.7359298008936186
2715,0.575275174318886
2716,-0.3110587908588549
2717,0.7123886417418923
2718,-0.868677985572404
2719,0.009898076925150434
2720,0.39178211017216924
2721,0.1802213125288077
2722,-0.3793756334993965
2723,0.20746397375223147
2724,0.08247884073816358
2725,0.16740767391286404
2726,-0.37601082026920274
2727,-0.1860379353535695
2728,0.3090650351142248
2729,-0.5589632024113449
2730,0.14161605852416947
2731,0.4591979876471637
2732,0.3288036077716914
2733,-0.0578895950162881
2734,-0.5992041346308064
2735,0.07439172499176117
2736,-0.14615328017432105
2737,0.6160475023683318
2738,-0.2397846087010116
2739,-0.35908604259595833
2740,0.3017411137166057
2741,0.15355335883147703
2742,-0.20979237271809126
2743,-0.3524374026450392
2744,0.605685612899979
2745,0.15947693626182335
2746,-0.9398676855850461
2747,0.48919651435683953
2748,0.4176723490565539
2749,-0.2659542046534469
2750,-0.008826378974848836
2751,-0.32808740610934173
2752,-0.010880518258614913
2753,0.007321019924905414
2754,0.7477238139858446
2755,-0.21679556298190228
2756,-0.6633605378844489
2757,0.44028598294359256
2758,-0.06607682454644248
2759,0.010292982912936566
2760,-0.01467935458346048
2761,0.03728330652126033
2762,-0.11338051518873371
2763,0.21083282812424287
2764,-0.0009876192858087052
2765,-0.41484773670453023
2766,0.22150682103349695
2767,0.1525893488143062
2768,0.2159778789540816
2769,-0.5307495562309832
2770,0.40425017467886804
2771,-0.5801194004822996
2772,0.729211306512191
2773,-0.33508427095480897
2774,0.0800493103792963
2775,-0.23040831186003352
2776,0.08900354854336534
2777,0.32710703573459377
2778,-0.4738298744255278
2779,0.3984636876531571
2780,-0.31717566523752616
2781,0.14004636244569468
2782,0.2121890540502278
2783,-0.4675480484852308
2784,0.35733064333893694
2785,0.013550763142440303
2786,-0.4345379215356857
2787,0.6597885609702452
2788,-0.544873135086867
2789,0.37349187627784985
2790,-0.3513012746100941
2791,0.20615644289918933
2792,0.07584941641255583
2793,-0.10609412722388356
2794,-0.06457580113439931
2795,0.10138342167523007
2796,-0.0009059447357913086
2797,-0.10282820796621195
2798,0.11774609292821836
2799,-0.010341868086420902
2800,-0.06278806354048783
2801,-0.038288894771362436
2802,0.19874622555216348
2803,-0.24594373175733253
2804,0.028880629937805935
2805,0.4563120270941816
2806,-0.6426521625883108
2807,0.09275076374440161
2808,0.5366756760761753
2809,-0.5729192122441304
2810,0.37484910063600907
2811,-0.5897244736340959
2812,0.8633975913085372
2813,-0.21920003674198085
2814,-0.46387250280008985
2815,0.05123902855194018
2816,0.07799339273182326
2817,0.6112678316845503
2818,-0.8719867865357429
2819,0.6071042198468319
2820,-0.2669628386139493
2821,-0.2338471799330719
2822,0.7245482348214622
2823,-0.6067404911815828
2824,-0.02267725477346083
2825,0.14588539606918793
2826,0.294540308788136
2827,-0.2670083203202509
2828,-0.25362202151295676
2829,0.5215747687395993
2830,-0.20389675663624374
2831,-0.5816699809136736
2832,0.8907660529741896
2833,-0.04834576034600957
2834,-0.7122772601061094
2835,0.22390884146823353
2836,0.5091275244363089
2837,-0.37000458900903155
2838,-0.0434798309280211
2839,-0.08542799252675692
2840,0.7435869320672062
2841,-0.8685984038135928
2842,-0.23429148490100005
2843,0.565223004355591
2844,0.06391607957739609
2845,0.055758756385632324
2846,0.27472205040150044
2847,-0.3591874227306562
2848,-0.44182064727401205
2849,-0.012993007468619311
2850,0.2974801124454789
2851,0.4847363298459566
2852,-0.23627473141859845
2853,-0.4356504458818762
2854,0.07651181192243328
2855,0.47945558382224185
2856,-0.33021192290819457
2857,0.1361457122377807
2858,-0.3220819027499928
2859,-0.03246464013999528
2860,0.6788365192828039
2861,-0.1739871823956669
2862,-0.7171565818067904
2863,0.4814591695488204
2864,-0.00870671334113382
2865,0.3826367653334728
2866,-0.6165049534116314
2867,0.0418735714392966
2868,0.14446897116397395
2869,0.2727426380880811
2870,-0.033152845200703496
2871,-0.4430648961147057
2872,0.10176291020477635
2873,-0.025497632299412487
2874,0.5269291125865863
2875,-0.01918121892335911
2876,-0.6972133952237112
2877,0.11880619685775606
2878,0.5296907658849364
2879,-0.3356685532028507
2880,-0.0760689199645963
2881,0.28842512387855024
2882,-0.2796321975448741
2883,0.25257847212373363
2884,-0.23259016266509036
2885,-0.09556132371531945
2886,0.25732252375968656
2887,0.4829662074388992
2888,-0.9324449374778734
2889,0.4043964542925451
2890,-0.36187434205636926
2891,-0.058432441773344834
2892,0.8495944422823332
2893,0.1970785972513891
2894,-0.57472546934018
2895,-0.279034368425199
2896,0.01731750944878918
2897,-0.14250422626575698
2898,0.2346660338836184
2899,0.11569584310134573
2900,0.18226052959973593
2901,0.009737365343072568
2902,-0.006496377704362288
2903,-0.6285547867988885
2904,0.2414826139207289
2905,0.6309396033706811
2906,-0.715281390430615
2907,0.560725586840185
2908,-0.7686980543760455
2909,0.32418625797855327
2910,0.4042702863122045
2911,0.2734230159286284
2912,-0.2257308666367699
2913,-0.5928777495406887
2914,-0.0977040209398119
2915,-0.25989606899083384
2916,0.618207830848359
2917,0.5636618539151002
2918,-0.27913171175447715
2919,0.09422942187576133
2920,-0.5561738665606022
2921,-0.01754633604022615
2922,-0.04141415494230749
2923,0.31069650835393325
2924,0.1888691924832262
2925,-0.16037373586399184
2926,-0.1761326235878542
2927,-0.11643750000650144
2928,0.5292435955614501
2929,-0.3753797337864704
2930,-0.1045701119156881
2931,0.32603612046432673
2932,-0.24819268122714533
2933,0.2536549160490935
2934,-0.21010867788376686
2935,-0.11932080900656672
2936,0.2961811766998643
2937,-0.15334653852642433
2938,0.04272634042814083
2939,-0.07355657194554333
2940,0.18513784237669206
2941,-0.3920776765622076
2942,0.6155938512306918
2943,-0.32151980802158064
2944,-0.17664164422613204
2945,-0.20490060985095937
2946,0.3145012485224825
2947,0.27134361078438296
2948,0.045406156824926214
2949,-0.08353143346570846
2950,-0.7618341889015117
2951,0.5695540268867809
2952,0.2994706500449702
2953,-0.49954284935832227
2954,0.33746570357553196
2955,-0.3305056618232385
2956,0.19066914334916163
2957,0.1280836253767923
2958,0.0631288547305715
2959,-0.4404741897170794
2960,0.049077948006644334
2961,0.4535887238745353
2962,-0.10061124144210432
2963,-0.4590826684779934
2964,0.3271408869306516
2965,0.03555926257466169
2966,0.09780587075310088
2967,-0.28049773975235404
2968,-0.01191104873777249
2969,0.09831551121137316
2970,0.2023487249297613
2971,0.2143851296616468
2972,-0.6906769451305621
2973,-0.08776372192990856
2974,0.8081985767805513
2975,-0.5060347299437318
2976,0.05852342084496698
2977,0.30262348191742383
2978,-0.6934915765781735
2979,0.5805100502062075
2980,-0.043154498114652995
2981,-0.017233945812737517
2982,-0.34903568757565395
2983,0.4658982002465173
2984,-0.5201186078712183
2985,0.8148852475089754
2986,-0.6526378149027643
2987,-0.29796882426992966
2988,0.7059414175256951
2989,-0.10280353439718226
2990,-0.08583653566971705
2991,-0.3847904419230872
2992,0.495603379798526
2993,-0.32178048320122876
2994,0.262834044968292
2995,0.05922304019771296
2996,-0.5076952375938202
2997,0.477566207626861
2998,-0.1388759097828931
2999,-0.09310910724689236
3000,0.1876491562513003
3001,-0.14572542364324192
3002,-0.07336705691551337
3003,0.3960984047310454
3004,-0.44891155165070273
3005,-0.09256824564857524
3006,0.4635584378306419
3007,-0.17395102744956148
3008,-0.09851616772571248
3009,0.5005046804323978
3010,-0.7700020608781006
3011,0.240911220106641
3012,-0.0458078648495146
3013,0.4113964574358544
3014,-0.41348739418049973
3015,0.414137160576729
3016,-0.3252146962028757
3017,-0.1473533751727203
3018,0.019506785813980798
3019,0.29386133284771
3020,0.2558832830048843
3021,-0.4942543466380922
3022,-0.04743268205297113
3023,0.17125057859579762
3024,0.22186610688665098
3025,-0.36789819378984134
3026,0.036776815339761626
3027,0.26827698341202755
3028,-0.0916537215757387
3029,-0.3893441460451825
3030,0.5572274870455196
3031,-0.3165819844692681
3032,0.40957389695144464
3033,-0.11771100622469355
3034,-0.7218428315300365
3035,0.17377228350305884
3036,0.49074992329641987
3037,0.08079256008856994
3038,0.060624388072218593
3039,-0.39303039855992417
3040,-0.3084276023174777
3041,0.5762569874806314
3042,0.00786758481315708
3043,-0.20675159634115836
3044,-0.04598110162995894
3045,0.010899484793512215
3046,0.21389328696525922
3047,-0.24896669981613861
3048,0.15080092962424985
3049,-0.05455865129586712
3050,-0.030519004176573716
3051,0.1754909042612951
3052,-0.3881128648441923
3053,0.4817978508227352
3054,-0.35510597695184387
3055,-0.10221054705541022
3056,0.5470979416245516
3057,-0.05477998483073776
3058,-0.4322969004652446
3059,-0.2141186543542304
3060,0.42108890442703384
3061,0.172363991662424
3062,-0.20043891742760778
3063,-0.23976128276348163
3064,0.5119554357343858
3065,-0.1987583832174753
3066,-0.36948500635476655
3067,0.16116513822375111
3068,0.35340127448806946
3069,-0.12728876531684818
3070,-0.10880618618858584
3071,-0.4678869503698504
3072,0.6499511417389208
3073,0.27289769435152245
3074,-0.4659160098972901
3075,-0.42729937930313255
3076,0.20945300510578413
3077,0.7050465623012343
3078,-0.32319358779922425
3079,0.06853647850501154
3080,-0.4493396141396957
3081,-0.14639824108697752
3082,-0.06650967337951741
3083,0.7292802351837828
3084,0.005631735114969061
3085,-0.10279492307391358
3086,0.10866051112918562
3087,-0.6590529675355157
3088,0.2601686125849483
3089,-0.0912820326282926
3090,0.29898781270590113
3091,0.16761811854290443
3092,-0.20176212886494582
3093,-0.491276689191082
3094,0.49695067789106595
3095,-0.03700713959115198
3096,0.2457093371927055
3097,-0.27264021022219964
3098,-0.5749818802849731
3099,0.6241995942816807
3100,0.4493707236448259
3101,-0.6377641713060207
3102,0.20735179857648234
3103,-0.4993142045290586
3104,0.4257005994340002
3105,0.3244311890031
3106,-0.4064444076641127
3107,-0.030248162409993284
3108,0.3396548434765396
3109,-0.4002729090797068
3110,0.09638795139952805
3111,0.1760567963924906
3112,-0.16799339003829772
3113,-0.05507517349318647
3114,0.25235249301173646
3115,-0.008169343539602636
3116,-0.17597407143464583
3117,-0.16789282004625683
3118,0.4123688459813444
3119,-0.36113049047817647
3120,0.4204331240697101
3121,-0.5010983385100332
3122,0.35150086881855636
3123,-0.05057687179710513
3124,-0.23194763238547011
3125,0.2797490587266225
3126,0.04058830219464227
3127,-0.4741104061186423
3128,0.5542353814963636
3129,-0.12499158544745903
3130,-0.16247030207092372
3131,-0.2038951996532692
3132,0.2650392905262695
3133,0.4440057083375404
3134,-0.49585552175324565
3135,-0.05803700413078161
3136,-0.11603134317977393
3137,0.2066688567150834
3138,0.2416071335512573
3139,-0.12952840514508424
3140,-0.2751238549619668
3141,0.16599330652717548
3142,0.1346358221693933
3143,-0.14938130152090068
3144,-0.09465601371592847
3145,0.41430536854215916
3146,-0.5007358224942244
3147,0.19852065086053905
3148,-0.10039228408166778
3149,0.49719587160680234
