,0
2075,3.126591232870115e-16
2076,3.099464368466664e-16
2077,3.072335909513168e-16
2078,3.045205869966133e-16
2079,3.0180742637828736e-16
2080,2.9909411049215133e-16
2081,2.9638064073409737e-16
2082,2.936670185000968e-16
2083,2.9095324518619926e-16
2084,2.8823932218853237e-16
2085,2.8552525090330046e-16
2086,2.828110327267843e-16
2087,2.8009666905534056e-16
2088,2.7738216128540007e-16
2089,2.746675108134682e-16
2090,2.719527190361237e-16
2091,2.6923778735001813e-16
2092,2.6652271715187474e-16
2093,2.6380750983848827e-16
2094,2.610921668067239e-16
2095,2.5837668945351683e-16
2096,2.556610791758709e-16
2097,2.5294533737085883e-16
2098,2.5022946543562075e-16
2099,2.475134647673638e-16
2100,2.4479733676336133e-16
2101,2.420810828209522e-16
2102,2.3936470433754e-16
2103,2.3664820271059257e-16
2104,2.3393157933764093e-16
2105,2.312148356162788e-16
2106,2.2849797294416186e-16
2107,2.257809927190069e-16
2108,2.2306389633859116e-16
2109,2.2034668520075172e-16
2110,2.176293607033848e-16
2111,2.149119242444447e-16
2112,2.1219437722194345e-16
2113,2.0947672103394993e-16
2114,2.0675895707858922e-16
2115,2.040410867540418e-16
2116,2.0132311145854294e-16
2117,1.9860503259038183e-16
2118,1.9588685154790098e-16
2119,1.9316856972949536e-16
2120,1.904501885336121e-16
2121,1.8773170935874908e-16
2122,1.850131336034548e-16
2123,1.8229446266632739e-16
2124,1.7957569794601403e-16
2125,1.7685684084120992e-16
2126,1.7413789275065805e-16
2127,1.7141885507314813e-16
2128,1.6869972920751582e-16
2129,1.659805165526423e-16
2130,1.6326121850745342e-16
2131,1.605418364709189e-16
2132,1.5782237184205168e-16
2133,1.5510282601990718e-16
2134,1.523832004035825e-16
2135,1.4966349639221603e-16
2136,1.469437153849863e-16
2137,1.442238587811115e-16
2138,1.4150392797984862e-16
2139,1.3878392438049308e-16
2140,1.3606384938237739e-16
2141,1.333437043848711e-16
2142,1.3062349078737972e-16
2143,1.2790320998934395e-16
2144,1.2518286339023907e-16
2145,1.224624523895742e-16
2146,1.1974197838689168e-16
2147,1.170214427817663e-16
2148,1.1430084697380433e-16
2149,1.1158019236264324e-16
2150,1.0885948034795054e-16
2151,1.061387123294236e-16
2152,1.0341788970678812e-16
2153,1.0069701387979832e-16
2154,9.797608624823562e-17
2155,9.525510821190804e-17
2156,9.253408117064967e-17
2157,8.981300652431965e-17
2158,8.709188567280179e-17
2159,8.437072001600358e-17
2160,8.164951095385546e-17
2161,7.892825988631027e-17
2162,7.620696821334266e-17
2163,7.348563733494775e-17
2164,7.076426865114147e-17
2165,6.804286356195843e-17
2166,6.532142346745249e-17
2167,6.25999497676954e-17
2168,5.987844386277606e-17
2169,5.715690715280016e-17
2170,5.4435341037889044e-17
2171,5.1713746918179346e-17
2172,4.8992126193822024e-17
2173,4.627048026498168e-17
2174,4.354881053183607e-17
2175,4.082711839457486e-17
2176,3.810540525339947e-17
2177,3.538367250852221e-17
2178,3.26619215601653e-17
2179,2.994015380856038e-17
2180,2.7218370653947755e-17
2181,2.4496573496575634e-17
2182,2.1774763736699435e-17
2183,1.905294277458106e-17
2184,1.6331112010488172e-17
2185,1.3609272844693487e-17
2186,1.0887426677474025e-17
2187,8.165574909110427e-18
2188,5.443718939886194e-18
2189,2.7218601700870212e-18
2190,0.0
2191,-2.7218601700870212e-18
2192,-5.443718939886194e-18
2193,-8.165574909110427e-18
2194,-1.0887426677474025e-17
2195,-1.3609272844693487e-17
2196,-1.6331112010488172e-17
2197,-1.905294277458106e-17
2198,-2.1774763736699435e-17
2199,-2.4496573496575634e-17
2200,-2.7218370653947755e-17
2201,-2.994015380856038e-17
2202,-3.26619215601653e-17
2203,-3.538367250852221e-17
2204,-3.810540525339947e-17
2205,-4.082711839457486e-17
2206,-4.354881053183607e-17
2207,-4.627048026498168e-17
2208,-4.8992126193822024e-17
2209,-5.1713746918179346e-17
2210,-5.4435341037889044e-17
2211,-5.715690715280016e-17
2212,-5.987844386277606e-17
2213,-6.25999497676954e-17
2214,-6.532142346745249e-17
2215,-6.804286356195843e-17
2216,-7.076426865114147e-17
2217,-7.348563733494775e-17
2218,-7.620696821334266e-17
2219,-7.892825988631027e-17
2220,-8.164951095385546e-17
2221,-8.437072001600358e-17
2222,-8.709188567280179e-17
2223,-8.981300652431965e-17
2224,-9.253408117064967e-17
2225,-9.525510821190804e-17
2226,-9.797608624823562e-17
2227,-1.0069701387979832e-16
2228,-1.0341788970678812e-16
2229,-1.061387123294236e-16
2230,-1.0885948034795054e-16
2231,-1.1158019236264324e-16
2232,-1.1430084697380433e-16
2233,-1.170214427817663e-16
2234,-1.1974197838689168e-16
2235,-1.224624523895742e-16
2236,-1.2518286339023907e-16
2237,-1.2790320998934395e-16
2238,-1.3062349078737972e-16
2239,-1.333437043848711e-16
2240,-1.3606384938237739e-16
2241,-1.3878392438049308e-16
2242,-1.4150392797984862e-16
2243,-1.442238587811115e-16
2244,-1.469437153849863e-16
2245,-1.4966349639221603e-16
2246,-1.523832004035825e-16
2247,-1.5510282601990718e-16
2248,-1.5782237184205168e-16
2249,-1.605418364709189e-16
2250,-1.6326121850745342e-16
2251,-1.659805165526423e-16
2252,-1.6869972920751582e-16
2253,-1.7141885507314813e-16
2254,-1.7413789275065805e-16
2255,-1.7685684084120992e-16
2256,-1.7957569794601403e-16
2257,-1.8229446266632739e-16
2258,-1.850131336034548e-16
2259,-1.8773170935874908e-16
2260,-1.904501885336121e-16
2261,-1.9316856972949536e-16
2262,-1.9588685154790098e-16
2263,-1.9860503259038183e-16
2264,-2.0132311145854294e-16
2265,-2.040410867540418e-16
2266,-2.0675895707858922e-16
2267,-2.0947672103394993e-16
2268,-2.1219437722194345e-16
2269,-2.149119242444447e-16
2270,-2.176293607033848e-16
2271,-2.2034668520075172e-16
2272,-2.2306389633859116e-16
2273,-2.257809927190069e-16
2274,-2.2849797294416186e-16
2275,-2.312148356162788e-16
2276,-2.3393157933764093e-16
2277,-2.3664820271059257e-16
2278,-2.3936470433754e-16
2279,-2.420810828209522e-16
2280,-2.4479733676336133e-16
2281,-2.475134647673638e-16
2282,-2.5022946543562075e-16
2283,-2.5294533737085883e-16
2284,-2.556610791758709e-16
2285,-2.5837668945351683e-16
2286,-2.610921668067239e-16
2287,-2.6380750983848827e-16
2288,-2.6652271715187474e-16
2289,-2.6923778735001813e-16
2290,-2.719527190361237e-16
2291,-2.746675108134682e-16
2292,-2.7738216128540007e-16
2293,-2.8009666905534056e-16
2294,-2.828110327267843e-16
2295,-2.8552525090330046e-16
2296,-2.8823932218853237e-16
2297,-2.9095324518619926e-16
2298,-2.936670185000968e-16
2299,-2.9638064073409737e-16
2300,-2.9909411049215133e-16
2301,-3.0180742637828736e-16
2302,-3.045205869966133e-16
2303,-3.072335909513168e-16
2304,-3.099464368466664e-16
2305,-3.126591232870115e-16
2306,-3.1537164887678393e-16
2307,-3.180840122204982e-16
2308,-3.20796211922752e-16
2309,-3.2350824658822744e-16
2310,-3.262201148216917e-16
2311,-3.2893181522799724e-16
2312,-3.3164334641208315e-16
2313,-3.343547069789752e-16
2314,-3.3706589553378744e-16
2315,-3.39776910681722e-16
2316,-3.424877510280704e-16
2317,-3.451984151782141e-16
2318,-3.4790890173762517e-16
2319,-3.5061920931186693e-16
2320,-3.53329336506595e-16
2321,-3.560392819275576e-16
2322,-3.587490441805968e-16
2323,-3.6145862187164834e-16
2324,-3.6416801360674332e-16
2325,-3.668772179920085e-16
2326,-3.6958623363366687e-16
2327,-3.722950591380387e-16
2328,-3.7500369311154184e-16
2329,-3.777121341606927e-16
2330,-3.8042038089210737e-16
2331,-3.8312843191250133e-16
2332,-3.85836285828691e-16
2333,-3.8854394124759435e-16
2334,-3.9125139677623116e-16
2335,-3.9395865102172426e-16
2336,-3.966657025912999e-16
2337,-3.9937255009228894e-16
2338,-4.020791921321266e-16
2339,-4.047856273183546e-16
2340,-4.0749185425862024e-16
2341,-4.1019787156067845e-16
2342,-4.129036778323919e-16
2343,-4.15609271681732e-16
2344,-4.1831465171677914e-16
2345,-4.2101981654572386e-16
2346,-4.2372476477686763e-16
2347,-4.2642949501862264e-16
2348,-4.291340058795144e-16
2349,-4.3183829596817983e-16
2350,-4.345423638933707e-16
2351,-4.372462082639525e-16
2352,-4.399498276889058e-16
2353,-4.426532207773267e-16
2354,-4.453563861384283e-16
2355,-4.480593223815401e-16
2356,-4.5076202811611e-16
2357,-4.534645019517045e-16
2358,-4.56166742498009e-16
2359,-4.588687483648294e-16
2360,-4.61570518162092e-16
2361,-4.642720504998446e-16
2362,-4.669733439882576e-16
2363,-4.696743972376232e-16
2364,-4.723752088583586e-16
2365,-4.75075777461004e-16
2366,-4.777761016562258e-16
2367,-4.804761800548151e-16
2368,-4.8317601126769e-16
2369,-4.858755939058959e-16
2370,-4.885749265806057e-16
2371,-4.912740079031211e-16
2372,-4.939728364848727e-16
2373,-4.966714109374221e-16
2374,-4.993697298724606e-16
2375,-5.020677919018117e-16
2376,-5.047655956374306e-16
2377,-5.074631396914054e-16
2378,-5.101604226759582e-16
2379,-5.128574432034449e-16
2380,-5.155541998863568e-16
2381,-5.182506913373207e-16
2382,-5.209469161691e-16
2383,-5.236428729945954e-16
2384,-5.26338560426845e-16
2385,-5.29033977079026e-16
2386,-5.317291215644544e-16
2387,-5.344239924965869e-16
2388,-5.371185884890204e-16
2389,-5.398129081554931e-16
2390,-5.42506950109886e-16
2391,-5.452007129662227e-16
2392,-5.4789419533867e-16
2393,-5.505873958415393e-16
2394,-5.532803130892872e-16
2395,-5.55972945696516e-16
2396,-5.586652922779737e-16
2397,-5.613573514485566e-16
2398,-5.640491218233079e-16
2399,-5.6674060201742e-16
2400,-5.694317906462343e-16
2401,-5.72122686325242e-16
2402,-5.748132876700857e-16
2403,-5.775035932965586e-16
2404,-5.801936018206064e-16
2405,-5.828833118583277e-16
2406,-5.85572722025975e-16
2407,-5.882618309399543e-16
2408,-5.909506372168271e-16
2409,-5.936391394733102e-16
2410,-5.963273363262775e-16
2411,-5.990152263927594e-16
2412,-6.017028082899442e-16
2413,-6.04390080635179e-16
2414,-6.070770420459699e-16
2415,-6.097636911399833e-16
2416,-6.124500265350457e-16
2417,-6.151360468491458e-16
2418,-6.178217507004335e-16
2419,-6.205071367072222e-16
2420,-6.231922034879882e-16
2421,-6.258769496613731e-16
2422,-6.285613738461818e-16
2423,-6.312454746613867e-16
2424,-6.339292507261249e-16
2425,-6.366127006597017e-16
2426,-6.392958230815897e-16
2427,-6.4197861661143e-16
2428,-6.44661079869033e-16
2429,-6.473432114743793e-16
2430,-6.500250100476194e-16
2431,-6.527064742090756e-16
2432,-6.553876025792425e-16
2433,-6.580683937787867e-16
2434,-6.607488464285491e-16
2435,-6.634289591495442e-16
2436,-6.661087305629617e-16
2437,-6.687881592901663e-16
2438,-6.714672439527e-16
2439,-6.741459831722809e-16
2440,-6.768243755708052e-16
2441,-6.795024197703476e-16
2442,-6.821801143931618e-16
2443,-6.848574580616812e-16
2444,-6.875344493985201e-16
2445,-6.902110870264739e-16
2446,-6.928873695685199e-16
2447,-6.95563295647818e-16
2448,-6.982388638877117e-16
2449,-7.009140729117284e-16
2450,-7.035889213435809e-16
2451,-7.062634078071662e-16
2452,-7.08937530926569e-16
2453,-7.116112893260601e-16
2454,-7.142846816300977e-16
2455,-7.169577064633292e-16
2456,-7.196303624505907e-16
2457,-7.223026482169075e-16
2458,-7.249745623874961e-16
2459,-7.276461035877636e-16
2460,-7.303172704433095e-16
2461,-7.329880615799256e-16
2462,-7.356584756235969e-16
2463,-7.383285112005025e-16
2464,-7.409981669370166e-16
2465,-7.436674414597083e-16
2466,-7.463363333953428e-16
2467,-7.490048413708822e-16
2468,-7.516729640134864e-16
2469,-7.543406999505137e-16
2470,-7.570080478095204e-16
2471,-7.596750062182636e-16
2472,-7.623415738046996e-16
2473,-7.650077491969867e-16
2474,-7.676735310234852e-16
2475,-7.703389179127565e-16
2476,-7.730039084935663e-16
2477,-7.756685013948841e-16
2478,-7.783326952458832e-16
2479,-7.809964886759432e-16
2480,-7.836598803146495e-16
2481,-7.863228687917938e-16
2482,-7.889854527373749e-16
2483,-7.916476307816006e-16
2484,-7.943094015548874e-16
2485,-7.969707636878606e-16
2486,-7.996317158113561e-16
2487,-8.022922565564212e-16
2488,-8.049523845543145e-16
2489,-8.076120984365063e-16
2490,-8.102713968346813e-16
2491,-8.129302783807365e-16
2492,-8.155887417067842e-16
2493,-8.182467854451523e-16
2494,-8.209044082283833e-16
2495,-8.23561608689237e-16
2496,-8.262183854606907e-16
2497,-8.288747371759391e-16
2498,-8.315306624683956e-16
2499,-8.3418615997169385e-16
2500,-8.368412283196863e-16
2501,-8.394958661464472e-16
2502,-8.421500720862721e-16
2503,-8.44803844773678e-16
2504,-8.474571828434059e-16
2505,-8.501100849304194e-16
2506,-8.52762549669907e-16
2507,-8.554145756972821e-16
2508,-8.580661616481835e-16
2509,-8.6071730615847715e-16
2510,-8.633680078642547e-16
2511,-8.660182654018374e-16
2512,-8.686680774077735e-16
2513,-8.713174425188412e-16
2514,-8.739663593720488e-16
2515,-8.766148266046344e-16
2516,-8.792628428540683e-16
2517,-8.819104067580517e-16
2518,-8.845575169545199e-16
2519,-8.872041720816409e-16
2520,-8.898503707778164e-16
2521,-8.924961116816837e-16
2522,-8.951413934321152e-16
2523,-8.977862146682195e-16
2524,-9.004305740293424e-16
2525,-9.030744701550669e-16
2526,-9.057179016852146e-16
2527,-9.083608672598462e-16
2528,-9.110033655192618e-16
2529,-9.136453951040022e-16
2530,-9.16286954654849e-16
2531,-9.189280428128256e-16
2532,-9.215686582191991e-16
2533,-9.24208799515478e-16
2534,-9.268484653434156e-16
2535,-9.294876543450098e-16
2536,-9.32126365162504e-16
2537,-9.347645964383875e-16
2538,-9.374023468153955e-16
2539,-9.400396149365115e-16
2540,-9.426763994449675e-16
2541,-9.45312698984243e-16
2542,-9.47948512198068e-16
2543,-9.505838377304226e-16
2544,-9.53218674225537e-16
2545,-9.558530203278934e-16
2546,-9.584868746822274e-16
2547,-9.611202359335258e-16
2548,-9.637531027270302e-16
2549,-9.663854737082363e-16
2550,-9.690173475228947e-16
2551,-9.716487228170122e-16
2552,-9.742795982368513e-16
2553,-9.769099724289328e-16
2554,-9.795398440400343e-16
2555,-9.821692117171925e-16
2556,-9.847980741077038e-16
2557,-9.874264298591229e-16
2558,-9.900542776192669e-16
2559,-9.926816160362137e-16
2560,-9.953084437583024e-16
2561,-9.979347594341364e-16
2562,-1.0005605617125813e-15
2563,-1.003185849242767e-15
2564,-1.0058106206740889e-15
2565,-1.0084348746562067e-15
2566,-1.0110586098390479e-15
2567,-1.0136818248728053e-15
2568,-1.0163045184079408e-15
2569,-1.0189266890951826e-15
2570,-1.0215483355855303e-15
2571,-1.0241694565302513e-15
2572,-1.0267900505808845e-15
2573,-1.029410116389239e-15
2574,-1.0320296526073965e-15
2575,-1.0346486578877105e-15
2576,-1.0372671308828076e-15
2577,-1.0398850702455889e-15
2578,-1.0425024746292297e-15
2579,-1.0451193426871802e-15
2580,-1.047735673073167e-15
2581,-1.050351464441193e-15
2582,-1.0529667154455382e-15
2583,-1.0555814247407618e-15
2584,-1.0581955909816998e-15
2585,-1.0608092128234692e-15
2586,-1.063422288921466e-15
2587,-1.0660348179313679e-15
2588,-1.0686467985091333e-15
2589,-1.0712582293110029e-15
2590,-1.0738691089935e-15
2591,-1.0764794362134327e-15
2592,-1.0790892096278916e-15
2593,-1.0816984278942536e-15
2594,-1.0843070896701802e-15
2595,-1.0869151936136198e-15
2596,-1.0895227383828072e-15
2597,-1.092129722636266e-15
2598,-1.0947361450328064e-15
2599,-1.0973420042315296e-15
2600,-1.099947298891825e-15
2601,-1.1025520276733735e-15
2602,-1.1051561892361463e-15
2603,-1.1077597822404065e-15
2604,-1.1103628053467107e-15
2605,-1.1129652572159078e-15
2606,-1.1155671365091402e-15
2607,-1.1181684418878462e-15
2608,-1.1207691720137578e-15
2609,-1.1233693255489043e-15
2610,-1.1259689011556109e-15
2611,-1.1285678974965001e-15
2612,-1.1311663132344925e-15
2613,-1.1337641470328075e-15
2614,-1.1363613975549642e-15
2615,-1.138958063464781e-15
2616,-1.1415541434263777e-15
2617,-1.1441496361041756e-15
2618,-1.1467445401628976e-15
2619,-1.1493388542675693e-15
2620,-1.151932577083521e-15
2621,-1.1545257072763858e-15
2622,-1.1571182435121025e-15
2623,-1.1597101844569149e-15
2624,-1.162301528777374e-15
2625,-1.1648922751403366e-15
2626,-1.167482422212968e-15
2627,-1.1700719686627413e-15
2628,-1.1726609131574387e-15
2629,-1.175249254365152e-15
2630,-1.1778369909542842e-15
2631,-1.180424121593548e-15
2632,-1.1830106449519688e-15
2633,-1.1855965596988835e-15
2634,-1.188181864503944e-15
2635,-1.1907665580371135e-15
2636,-1.1933506389686717e-15
2637,-1.1959341059692126e-15
2638,-1.198516957709645e-15
2639,-1.2010991928611966e-15
2640,-1.2036808100954107e-15
2641,-1.2062618080841486e-15
2642,-1.2088421854995903e-15
2643,-1.2114219410142356e-15
2644,-1.2140010733009037e-15
2645,-1.2165795810327341e-15
2646,-1.2191574628831887e-15
2647,-1.2217347175260501e-15
2648,-1.224311343635425e-15
2649,-1.2268873398857416e-15
2650,-1.229462704951754e-15
2651,-1.2320374375085395e-15
2652,-1.2346115362315025e-15
2653,-1.2371849997963717e-15
2654,-1.239757826879204e-15
2655,-1.2423300161563825e-15
2656,-1.2449015663046192e-15
2657,-1.2474724760009553e-15
2658,-1.2500427439227597e-15
2659,-1.2526123687477338e-15
2660,-1.2551813491539088e-15
2661,-1.2577496838196464e-15
2662,-1.2603173714236421e-15
2663,-1.262884410644924e-15
2664,-1.2654508001628528e-15
2665,-1.2680165386571241e-15
2666,-1.2705816248077687e-15
2667,-1.2731460572951525e-15
2668,-1.2757098347999782e-15
2669,-1.278272956003285e-15
2670,-1.2808354195864497e-15
2671,-1.2833972242311876e-15
2672,-1.2859583686195536e-15
2673,-1.2885188514339408e-15
2674,-1.2910786713570838e-15
2675,-1.2936378270720586e-15
2676,-1.2961963172622818e-15
2677,-1.2987541406115128e-15
2678,-1.3013112958038542e-15
2679,-1.3038677815237521e-15
2680,-1.3064235964559978e-15
2681,-1.3089787392857263e-15
2682,-1.3115332086984194e-15
2683,-1.3140870033799055e-15
2684,-1.3166401220163592e-15
2685,-1.3191925632943036e-15
2686,-1.3217443259006104e-15
2687,-1.3242954085224993e-15
2688,-1.3268458098475412e-15
2689,-1.3293955285636571e-15
2690,-1.3319445633591193e-15
2691,-1.3344929129225508e-15
2692,-1.3370405759429286e-15
2693,-1.339587551109582e-15
2694,-1.3421338371121949e-15
2695,-1.344679432640805e-15
2696,-1.3472243363858058e-15
2697,-1.3497685470379457e-15
2698,-1.3523120632883315e-15
2699,-1.3548548838284254e-15
2700,-1.3573970073500487e-15
2701,-1.3599384325453805e-15
2702,-1.3624791581069598e-15
2703,-1.3650191827276854e-15
2704,-1.3675585051008158e-15
2705,-1.370097123919972e-15
2706,-1.3726350378791369e-15
2707,-1.3751722456726552e-15
2708,-1.3777087459952353e-15
2709,-1.3802445375419495e-15
2710,-1.3827796190082346e-15
2711,-1.3853139890898938e-15
2712,-1.3878476464830945e-15
2713,-1.3903805898843717e-15
2714,-1.3929128179906284e-15
2715,-1.3954443294991341e-15
2716,-1.397975123107528e-15
2717,-1.4005051975138185e-15
2718,-1.4030345514163836e-15
2719,-1.405563183513972e-15
2720,-1.4080910925057044e-15
2721,-1.4106182770910726e-15
2722,-1.413144735969942e-15
2723,-1.415670467842551e-15
2724,-1.4181954714095115e-15
2725,-1.4207197453718104e-15
2726,-1.4232432884308101e-15
2727,-1.4257660992882495e-15
2728,-1.4282881766462428e-15
2729,-1.4308095192072831e-15
2730,-1.433330125674241e-15
2731,-1.4358499947503644e-15
2732,-1.4383691251392834e-15
2733,-1.440887515545005e-15
2734,-1.4434051646719193e-15
2735,-1.4459220712247963e-15
2736,-1.4484382339087895e-15
2737,-1.450953651429433e-15
2738,-1.4534683224926467e-15
2739,-1.4559822458047318e-15
2740,-1.4584954200723766e-15
2741,-1.4610078440026537e-15
2742,-1.4635195163030214e-15
2743,-1.4660304356813256e-15
2744,-1.4685406008457986e-15
2745,-1.4710500105050616e-15
2746,-1.4735586633681235e-15
2747,-1.4760665581443834e-15
2748,-1.4785736935436299e-15
2749,-1.4810800682760427e-15
2750,-1.4835856810521924e-15
2751,-1.4860905305830417e-15
2752,-1.488594615579946e-15
2753,-1.4910979347546545e-15
2754,-1.4936004868193094e-15
2755,-1.4961022704864485e-15
2756,-1.4986032844690039e-15
2757,-1.501103527480305e-15
2758,-1.5036029982340764e-15
2759,-1.5061016954444411e-15
2760,-1.5085996178259196e-15
2761,-1.5110967640934312e-15
2762,-1.5135931329622942e-15
2763,-1.516088723148227e-15
2764,-1.5185835333673487e-15
2765,-1.5210775623361793e-15
2766,-1.523570808771641e-15
2767,-1.5260632713910588e-15
2768,-1.5285549489121607e-15
2769,-1.5310458400530782e-15
2770,-1.5335359435323484e-15
2771,-1.5360252580689124e-15
2772,-1.5385137823821179e-15
2773,-1.5410015151917192e-15
2774,-1.5434884552178775e-15
2775,-1.545974601181162e-15
2776,-1.54845995180255e-15
2777,-1.5509445058034287e-15
2778,-1.5534282619055949e-15
2779,-1.5559112188312555e-15
2780,-1.5583933753030287e-15
2781,-1.5608747300439449e-15
2782,-1.563355281777446e-15
2783,-1.5658350292273886e-15
2784,-1.568313971118042e-15
2785,-1.5707921061740891e-15
2786,-1.5732694331206301e-15
2787,-1.575745950683179e-15
2788,-1.578221657587667e-15
2789,-1.580696552560442e-15
2790,-1.5831706343282703e-15
2791,-1.585643901618336e-15
2792,-1.588116353158242e-15
2793,-1.5905879876760119e-15
2794,-1.5930588039000882e-15
2795,-1.595528800559335e-15
2796,-1.5979979763830393e-15
2797,-1.600466330100908e-15
2798,-1.6029338604430721e-15
2799,-1.6054005661400875e-15
2800,-1.607866445922932e-15
2801,-1.6103314985230096e-15
2802,-1.61279572267215e-15
2803,-1.6152591171026085e-15
2804,-1.6177216805470676e-15
2805,-1.620183411738637e-15
2806,-1.622644309410855e-15
2807,-1.6251043722976889e-15
2808,-1.6275635991335342e-15
2809,-1.630021988653218e-15
2810,-1.6324795395919971e-15
2811,-1.6349362506855607e-15
2812,-1.637392120670029e-15
2813,-1.639847148281956e-15
2814,-1.642301332258328e-15
2815,-1.6447546713365658e-15
2816,-1.647207164254525e-15
2817,-1.649658809750497e-15
2818,-1.6521096065632076e-15
2819,-1.654559553431821e-15
2820,-1.6570086490959373e-15
2821,-1.659456892295595e-15
2822,-1.661904281771272e-15
2823,-1.6643508162638841e-15
2824,-1.6667964945147873e-15
2825,-1.6692413152657781e-15
2826,-1.6716852772590951e-15
2827,-1.6741283792374176e-15
2828,-1.676570619943867e-15
2829,-1.6790119981220092e-15
2830,-1.6814525125158536e-15
2831,-1.683892161869852e-15
2832,-1.6863309449289039e-15
2833,-1.6887688604383527e-15
2834,-1.6912059071439893e-15
2835,-1.6936420837920499e-15
2836,-1.6960773891292206e-15
2837,-1.6985118219026336e-15
2838,-1.7009453808598712e-15
2839,-1.7033780647489652e-15
2840,-1.7058098723183971e-15
2841,-1.7082408023170994e-15
2842,-1.7106708534944569e-15
2843,-1.7131000246003047e-15
2844,-1.7155283143849326e-15
2845,-1.7179557215990824e-15
2846,-1.7203822449939508e-15
2847,-1.7228078833211885e-15
2848,-1.7252326353329028e-15
2849,-1.7276564997816551e-15
2850,-1.730079475420465e-15
2851,-1.7325015610028086e-15
2852,-1.7349227552826198e-15
2853,-1.7373430570142916e-15
2854,-1.7397624649526759e-15
2855,-1.742180977853084e-15
2856,-1.7445985944712887e-15
2857,-1.7470153135635225e-15
2858,-1.7494311338864813e-15
2859,-1.751846054197322e-15
2860,-1.7542600732536645e-15
2861,-1.7566731898135942e-15
2862,-1.7590854026356576e-15
2863,-1.7614967104788695e-15
2864,-1.7639071121027088e-15
2865,-1.7663166062671201e-15
2866,-1.768725191732515e-15
2867,-1.771132867259773e-15
2868,-1.773539631610242e-15
2869,-1.775945483545739e-15
2870,-1.7783504218285477e-15
2871,-1.7807544452214265e-15
2872,-1.7831575524875995e-15
2873,-1.785559742390766e-15
2874,-1.787961013695095e-15
2875,-1.7903613651652284e-15
2876,-1.792760795566283e-15
2877,-1.7951593036638462e-15
2878,-1.797556888223984e-15
2879,-1.7999535480132334e-15
2880,-1.8023492817986103e-15
2881,-1.8047440883476057e-15
2882,-1.807137966428187e-15
2883,-1.8095309148088005e-15
2884,-1.8119229322583707e-15
2885,-1.8143140175463004e-15
2886,-1.8167041694424715e-15
2887,-1.819093386717247e-15
2888,-1.8214816681414716e-15
2889,-1.8238690124864686e-15
2890,-1.8262554185240466e-15
2891,-1.8286408850264946e-15
2892,-1.831025410766586e-15
2893,-1.833408994517578e-15
2894,-1.835791635053212e-15
2895,-1.8381733311477163e-15
2896,-1.8405540815758025e-15
2897,-1.842933885112671e-15
2898,-1.8453127405340075e-15
2899,-1.847690646615987e-15
2900,-1.8500676021352723e-15
2901,-1.8524436058690142e-15
2902,-1.8548186565948557e-15
2903,-1.857192753090927e-15
2904,-1.8595658941358517e-15
2905,-1.861938078508743e-15
2906,-1.8643093049892086e-15
2907,-1.8666795723573462e-15
2908,-1.8690488793937494e-15
2909,-1.8714172248795043e-15
2910,-1.8737846075961923e-15
2911,-1.8761510263258895e-15
2912,-1.87851647985117e-15
2913,-1.8808809669551008e-15
2914,-1.88324448642125e-15
2915,-1.88560703703368e-15
2916,-1.8879686175769542e-15
2917,-1.8903292268361343e-15
2918,-1.892688863596782e-15
2919,-1.895047526644958e-15
2920,-1.8974052147672244e-15
2921,-1.8997619267506464e-15
2922,-1.9021176613827902e-15
2923,-1.9044724174517232e-15
2924,-1.90682619374602e-15
2925,-1.9091789890547567e-15
2926,-1.9115308021675136e-15
2927,-1.9138816318743776e-15
2928,-1.9162314769659413e-15
2929,-1.918580336233304e-15
2930,-1.9209282084680713e-15
2931,-1.923275092462358e-15
2932,-1.925620987008785e-15
2933,-1.927965890900485e-15
2934,-1.930309802931098e-15
2935,-1.9326527218947763e-15
2936,-1.934994646586182e-15
2937,-1.9373355758004884e-15
2938,-1.9396755083333815e-15
2939,-1.9420144429810598e-15
2940,-1.9443523785402347e-15
2941,-1.9466893138081343e-15
2942,-1.9490252475824964e-15
2943,-1.951360178661579e-15
2944,-1.9536941058441526e-15
2945,-1.9560270279295057e-15
2946,-1.958358943717443e-15
2947,-1.9606898520082883e-15
2948,-1.963019751602882e-15
2949,-1.9653486413025846e-15
2950,-1.9676765199092758e-15
2951,-1.970003386225356e-15
2952,-1.972329239053744e-15
2953,-1.974654077197884e-15
2954,-1.9769778994617393e-15
2955,-1.9793007046497965e-15
2956,-1.9816224915670655e-15
2957,-1.9839432590190797e-15
2958,-1.9862630058118983e-15
2959,-1.988581730752104e-15
2960,-1.9908994326468064e-15
2961,-1.99321611030364e-15
2962,-1.995531762530768e-15
2963,-1.9978463881368795e-15
2964,-2.0001599859311933e-15
2965,-2.0024725547234556e-15
2966,-2.004784093323943e-15
2967,-2.007094600543461e-15
2968,-2.0094040751933466e-15
2969,-2.011712516085468e-15
2970,-2.014019922032225e-15
2971,-2.01632629184655e-15
2972,-2.0186316243419073e-15
2973,-2.0209359183322968e-15
2974,-2.0232391726322512e-15
2975,-2.0255413860568396e-15
2976,-2.0278425574216635e-15
2977,-2.030142685542865e-15
2978,-2.032441769237119e-15
2979,-2.0347398073216398e-15
2980,-2.0370367986141787e-15
2981,-2.0393327419330254e-15
2982,-2.04162763609701e-15
2983,-2.043921479925501e-15
2984,-2.0462142722384088e-15
